mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
6.20149396477788e-05,0,1,0.485636295365218,0.0991567778245263,0.5,6.20149396477788e-05,5.03095363531778e-05,0.485636295365218,0,0.0991567778245263,0
6.20505579494627e-05,0,1,0.486217424919768,0.0989372160755895,0.5,6.20505579494627e-05,5.02267930752558e-05,0.486217424919768,0,0.0989372160755895,0
6.20873543500827e-05,0,1,0.486804444968998,0.0987217259174736,0.5,6.20873543500827e-05,5.01440497973337e-05,0.486804444968998,0,0.0987217259174736,0
6.21244595711219e-05,0,1,0.487393009120324,0.0985076995146278,0.5,6.21244595711219e-05,5.00613065194116e-05,0.487393009120324,0,0.0985076995146278,0
6.2151909576938e-05,0,1,0.487933297195534,0.098265244760125,0.5,6.2151909576938e-05,4.99785632414895e-05,0.487933297195534,0,0.098265244760125,0
6.21041573271161e-05,0,1,0.488097573992555,0.0977977205327207,0.5,6.21041573271161e-05,4.98958199635674e-05,0.488097573992555,0,0.0977977205327207,0
5.76174390149069e-05,0,1,0.488640298254884,0.0975578020785145,0.5,5.76174390149069e-05,4.98130766856454e-05,0.488640298254884,0,0.0975578020785145,0
5.75586861483245e-05,0,1,0.488720256022937,0.0970583505888539,0.5,5.75586861483245e-05,4.97303334077233e-05,0.488720256022937,0,0.0970583505888539,0
5.74992574985286e-05,0,1,0.488796834874923,0.0965574090435651,0.5,5.74992574985286e-05,4.96475901298012e-05,0.488796834874923,0,0.0965574090435651,0
5.7481940378721e-05,0,1,0.489083971376849,0.0961833393822537,0.5,5.7481940378721e-05,4.95648468518791e-05,0.489083971376849,0,0.0961833393822537,0
5.76331077720809e-05,0,1,0.490213530444614,0.0963152605544573,0.5,5.76331077720809e-05,4.9482103573957e-05,0.490213530444614,0,0.0963152605544573,0
5.75034879719074e-05,0,1,0.489939153544711,0.0956053574400732,0.5,5.75034879719074e-05,4.9399360296035e-05,0.489939153544711,0,0.0956053574400732,0
5.75835064558852e-05,0,1,0.490712968065565,0.0955249064721553,0.5,5.75835064558852e-05,4.93166170181129e-05,0.490712968065565,0,0.0955249064721553,0
5.74541666703236e-05,0,1,0.490439991238721,0.0948169179896319,0.5,5.74541666703236e-05,4.92338737401908e-05,0.490439991238721,0,0.0948169179896319,0
5.76403907366901e-05,0,1,0.491744833671519,0.0950561583569055,0.5,5.76403907366901e-05,4.91511304622687e-05,0.491744833671519,0,0.0950561583569055,0
5.75082741592269e-05,0,1,0.491457972885167,0.0943409140867019,0.5,5.75082741592269e-05,4.90683871843467e-05,0.491457972885167,0,0.0943409140867019,0
5.38880715899895e-05,0,1,0.492415107859497,0.0943726045669195,0.5,5.38880715899895e-05,4.89856439064246e-05,0.492415107859497,0,0.0943726045669195,0
5.37721041181311e-05,0,1,0.492184727113222,0.0937068822015554,0.5,5.37721041181311e-05,4.89029006285025e-05,0.492184727113222,0,0.0937068822015554,0
5.39068045928025e-05,0,1,0.493207686099596,0.0937937009697934,0.5,5.39068045928025e-05,4.88201573505804e-05,0.493207686099596,0,0.0937937009697934,0
