mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
0.000501938483264692,1,1,-5.62081627343819e-07,0.0299994379183727,0.5,0.000501938483264692,2.76504590920296e-05,-5.62081627343819e-07,0,0.0299994379183727,0
0.000503369950683917,1,1,0.00343732470406318,0.0296483879368785,0.5,0.000503369950683917,2.74875412339688e-05,0.00343732470406318,0,0.0296483879368785,0
0.000502267569047015,1,1,0.0068605928345416,0.0293079303411771,0.5,0.000502267569047015,2.73297727643189e-05,0.0068605928345416,0,0.0293079303411771,0
0.000502539397636171,1,1,0.0102722610816127,0.0289828275033913,0.5,0.000502539397636171,2.71776439170712e-05,0.0102722610816127,0,0.0289828275033913,0
0.00050316249558426,1,1,0.013670166250932,0.0286731582019352,0.5,0.00050316249558426,2.70317692526569e-05,0.013670166250932,0,0.0286731582019352,0
0.00050156970911309,1,1,0.0170502032304298,0.0283778501340561,0.5,0.00050156970911309,2.6892958849107e-05,0.0170502032304298,0,0.0283778501340561,0
0.000501607488162125,1,1,0.020413976190252,0.0281029426624151,0.5,0.000501607488162125,2.67623667731775e-05,0.020413976190252,0,0.0281029426624151,0
0.000502559965278706,1,1,0.0237570164252299,0.0278514138617691,0.5,0.000502559965278706,2.66418807090073e-05,0.0237570164252299,0,0.0278514138617691,0
0.00050284286366019,1,1,0.0270687617589864,0.0276305802032847,0.5,0.00050284286366019,2.65359127943219e-05,0.0270687617589864,0,0.0276305802032847,0
0.000501634249367073,1,1,0.0303016966105153,0.027486149585977,0.5,0.000501634249367073,2.64670486674253e-05,0.0303016966105153,0,0.027486149585977,0
0.000471170881452401,1,1,0.033496610255645,0.0273839330326343,0.5,0.000471170881452401,2.64174527772089e-05,0.033496610255645,0,0.0273839330326343,0
0.000471709454928206,1,1,0.036467454010696,0.0273033791709132,0.5,0.000471709454928206,2.63783088205817e-05,0.036467454010696,0,0.0273033791709132,0
0.000471513862789199,1,1,0.0394210378257153,0.0272388442026997,0.5,0.000471513862789199,2.63472103222374e-05,0.0394210378257153,0,0.0272388442026997,0
0.000472196782492941,1,1,0.0423613596611655,0.0271895072895351,0.5,0.000472196782492941,2.63230078039148e-05,0.0423613596611655,0,0.0271895072895351,0
0.000472028243284502,1,1,0.0452882910054407,0.0271519948874855,0.5,0.000472028243284502,2.63049241422487e-05,0.0452882910054407,0,0.0271519948874855,0
0.000471389767058657,1,1,0.0482033854501341,0.0271254786625401,0.5,0.000471389767058657,2.62923856187516e-05,0.0482033854501341,0,0.0271254786625401,0
0.000470519839285,1,1,0.0511077876585666,0.0271092564241864,0.5,0.000470519839285,2.62849441500416e-05,0.0511077876585666,0,0.0271092564241864,0
0.000471643747428083,1,1,0.0540044507903479,0.0271047937095526,0.5,0.000471643747428083,2.62822357169749e-05,0.0540044507903479,0,0.0271047937095526,0
0.000471167908217187,1,1,0.0568903826247273,0.0271078658547958,0.5,0.000471167908217187,2.62839558365302e-05,0.0568903826247273,0,0.0271078658547958,0
0.000471738290692374,1,1,0.0597687368652585,0.0271205832039396,0.5,0.000471738290692374,2.62898440278194e-05,0.0597687368652585,0,0.0271205832039396,0
0.00044520121636534,1,1,0.0626387512982781,0.0271412849704113,0.5,0.00044520121636534,2.62996734338948e-05,0.0626387512982781,0,0.0271412849704113,0
0.000444904970783732,1,1,0.0653254428115964,0.0271687701747526,0.5,0.000444904970783732,2.63131303919732e-05,0.0653254428115964,0,0.0271687701747526,0
0.000443905480691689,1,1,0.0680044027560908,0.0272024821261644,0.5,0.000443905480691689,2.63299344789923e-05,0.0680044027560908,0,0.0272024821261644,0
